"pack_id","app_id","app_title","created","app_info"
fldsvc,fldsvc.cfinal,Cliente final,"2025-01-23T23:59:59","Cliente final"
fldsvc,fldsvc.ucfinal,Ubicación de cliente final,"2025-02-04T23:59:59","Ubicación de cliente final"

